"probeset","gene","EntrezGene.ID","best_probe"
"201122_x_at","EIF5A","1984",FALSE
"201123_s_at","EIF5A","1984",TRUE
"201124_at","ITGB5","3693",FALSE
"201125_s_at","ITGB5","3693",FALSE
"201126_s_at","MGAT1","4245",TRUE
"201127_s_at","ACLY","47",FALSE
"201128_s_at","ACLY","47",FALSE
"201129_at","SRSF7","6432",FALSE
"201130_s_at","CDH1","999",FALSE
"201131_s_at","CDH1","999",TRUE
"201132_at","HNRNPH2","3188",TRUE
"201133_s_at","PJA2","9867",TRUE
"201134_x_at","COX7C","1350",TRUE
"201135_at","ECHS1","1892",TRUE
"201136_at","PLP2","5355",TRUE
"201137_s_at","HLA-DPB1","3115",TRUE
"201138_s_at","SSB","6741",TRUE
"201139_s_at","SSB","6741",FALSE
"201140_s_at","RAB5C","5878",TRUE
"201141_at","GPNMB","10457",TRUE
"201142_at","EIF2S1","1965",FALSE
"201143_s_at","EIF2S1","1965",TRUE
"201144_s_at","EIF2S1","1965",FALSE
"201145_at","HAX1","10456",TRUE
"201146_at","NFE2L2","4780",TRUE
"201147_s_at","TIMP3","7078",FALSE
"201148_s_at","TIMP3","7078",FALSE
"201149_s_at","TIMP3","7078",TRUE
"201150_s_at","TIMP3","7078",FALSE
"201151_s_at","MBNL1","4154",FALSE
"201152_s_at","MBNL1","4154",FALSE
"201153_s_at","MBNL1","4154",FALSE
"201154_x_at","RPL4","6124",TRUE
"201155_s_at","MFN2","9927",FALSE
"201156_s_at","RAB5C","5878",FALSE
"201157_s_at","NMT1","4836",FALSE
"201158_at","NMT1","4836",FALSE
"201159_s_at","NMT1","4836",TRUE
"201160_s_at","CSDA","8531",FALSE
"201161_s_at","CSDA","8531",TRUE
"201162_at","IGFBP7","3490",FALSE
"201163_s_at","IGFBP7","3490",FALSE
"201164_s_at","PUM1","9698",TRUE
"201165_s_at","PUM1","9698",FALSE
"201166_s_at","PUM1","9698",FALSE
"201167_x_at","ARHGDIA","396",FALSE
"201168_x_at","ARHGDIA","396",FALSE
"201169_s_at","BHLHE40","8553",TRUE
"201170_s_at","BHLHE40","8553",FALSE
"201171_at","ATP6V0E1","8992",TRUE
"201172_x_at","ATP6V0E1","8992",FALSE
"201173_x_at","NUDC","10726",FALSE
"201174_s_at","TERF2IP","54386",TRUE
"201175_at","TMX2","51075",TRUE
"201176_s_at","ARCN1","372",TRUE
"201177_s_at","UBA2","10054",TRUE
"201178_at","FBXO7","25793",TRUE
"201179_s_at","GNAI3","2773",FALSE
"201180_s_at","GNAI3","2773",FALSE
"201181_at","GNAI3","2773",TRUE
"201182_s_at","CHD4","1108",TRUE
"201183_s_at","CHD4","1108",FALSE
"201184_s_at","CHD4","1108",FALSE
"201185_at","HTRA1","5654",TRUE
"201186_at","LRPAP1","4043",TRUE
"201187_s_at","ITPR3","3710",FALSE
"201188_s_at","ITPR3","3710",FALSE
"201189_s_at","ITPR3","3710",TRUE
"201190_s_at","PITPNA","5306",FALSE
"201191_at","PITPNA","5306",TRUE
"201192_s_at","PITPNA","5306",FALSE
"201193_at","IDH1","3417",TRUE
"201194_at","SEPW1","6415",TRUE
"201195_s_at","SLC7A5","8140",TRUE
"201196_s_at","AMD1","262",TRUE
"201197_at","AMD1","262",FALSE
"201198_s_at","PSMD1","5707",TRUE
"201199_s_at","PSMD1","5707",FALSE
"201200_at","CREG1","8804",TRUE
"201201_at","CSTB","1476",TRUE
"201202_at","PCNA","5111",TRUE
"201203_s_at","RRBP1","6238",FALSE
"201204_s_at","RRBP1","6238",FALSE
"201206_s_at","RRBP1","6238",FALSE
"201207_at","TNFAIP1","7126",FALSE
"201208_s_at","TNFAIP1","7126",TRUE
"201209_at","HDAC1","3065",TRUE
"201210_at","DDX3X","1654",FALSE
"201211_s_at","DDX3X","1654",FALSE
"201212_at","LGMN","5641",TRUE
"201213_at","PPP1R7","5510",TRUE
"201214_s_at","PPP1R7","5510",FALSE
"201215_at","PLS3","5358",TRUE
"201216_at","ERP29","10961",TRUE
"201217_x_at","RPL3","6122",FALSE
"201218_at","CTBP2","1488",FALSE
"201219_at","CTBP2","1488",FALSE
"201220_x_at","CTBP2","1488",FALSE
"201221_s_at","SNRNP70","6625",FALSE
"201222_s_at","RAD23B","5887",FALSE
"201223_s_at","RAD23B","5887",FALSE
"201224_s_at","SRRM1","10250",TRUE
"201225_s_at","SRRM1","10250",FALSE
"201226_at","NDUFB8 /// SEC31B","25956 /// 4714",FALSE
"201227_s_at","NDUFB8","4714",FALSE
"201228_s_at","ARIH2","10425",FALSE
"201229_s_at","ARIH2","10425",TRUE
"201230_s_at","ARIH2","10425",FALSE
"201231_s_at","ENO1","2023",FALSE
"201232_s_at","PSMD13","5719",TRUE
"201233_at","PSMD13","5719",FALSE
"201234_at","ILK","3611",TRUE
"201235_s_at","BTG2","7832",TRUE
"201236_s_at","BTG2","7832",FALSE
"201237_at","CAPZA2","830",FALSE
"201238_s_at","CAPZA2","830",TRUE
"201239_s_at","LOC653566 /// SPCS2","653566 /// 9789",FALSE
"201240_s_at","LOC653566 /// SPCS2","653566 /// 9789",FALSE
"201241_at","DDX1","1653",TRUE
"201242_s_at","ATP1B1","481",TRUE
"201243_s_at","ATP1B1","481",FALSE
"201244_s_at","RAF1","5894",TRUE
"201245_s_at","OTUB1","55611",FALSE
"201246_s_at","OTUB1","55611",TRUE
"201247_at","SREBF2","6721",TRUE
"201248_s_at","SREBF2","6721",FALSE
"201249_at","SLC2A1","6513",TRUE
"201250_s_at","SLC2A1","6513",FALSE
"201251_at","PKM2","5315",TRUE
"201252_at","PSMC4","5704",TRUE
"201253_s_at","CDIPT","10423",TRUE
"201254_x_at","RPS6","6194",FALSE
"201255_x_at","BAT3","7917",FALSE
"201256_at","COX7A2L","9167",TRUE
"201257_x_at","RPS3A","6189",FALSE
"201258_at","RPS16","6217",TRUE
"201259_s_at","SYPL1","6856",TRUE
"201260_s_at","SYPL1","6856",FALSE
"201261_x_at","BGN","633",FALSE
"201262_s_at","BGN","633",TRUE
"201263_at","TARS","6897",TRUE
"201264_at","COPE","11316",FALSE
"201266_at","TXNRD1","7296",TRUE
"201267_s_at","PSMC3","5702",TRUE
"201268_at","NME1-NME2 /// NME2","4831 /// 654364",FALSE
"201269_s_at","NUDCD3","23386",TRUE
"201270_x_at","NUDCD3","23386",FALSE
"201271_s_at","RALY","22913",TRUE
"201272_at","AKR1B1","231",TRUE
"201273_s_at","SRP9","6726",TRUE
"201274_at","PSMA5","5686",TRUE
"201275_at","FDPS","2224",FALSE
"201276_at","RAB5B","5869",TRUE
"201277_s_at","HNRNPAB","3182",TRUE
"201278_at","DAB2","1601",FALSE
"201279_s_at","DAB2","1601",FALSE
"201280_s_at","DAB2","1601",TRUE
"201281_at","ADRM1","11047",TRUE
"201282_at","OGDH","4967",TRUE
"201283_s_at","TRAK1","22906",TRUE
"201284_s_at","APEH","327",TRUE
"201285_at","MKRN1","23608",FALSE
"201286_at","SDC1","6382",TRUE
"201287_s_at","SDC1","6382",FALSE
"201288_at","ARHGDIB","397",TRUE
"201289_at","CYR61","3491",FALSE
"201290_at","SEC11A","23478",FALSE
"201291_s_at","TOP2A","7153",TRUE
"201292_at","TOP2A","7153",FALSE
"201293_x_at","PPIA","5478",FALSE
"201294_s_at","WSB1","26118",FALSE
"201295_s_at","WSB1","26118",FALSE
"201296_s_at","WSB1","26118",FALSE
"201297_s_at","MOBKL1B","55233",TRUE
"201298_s_at","MOBKL1B","55233",FALSE
"201299_s_at","MOBKL1B","55233",FALSE
"201300_s_at","PRNP","5621",TRUE
"201301_s_at","ANXA4","307",TRUE
"201302_at","ANXA4","307",FALSE
"201303_at","EIF4A3","9775",TRUE
"201304_at","NDUFA5","4698",FALSE
"201305_x_at","ANP32B","10541",TRUE
"201306_s_at","ANP32B","10541",FALSE
"201307_at","SEPT11","55752",FALSE
"201308_s_at","SEPT11","55752",TRUE
"201309_x_at","C5orf13","9315",TRUE
"201310_s_at","C5orf13","9315",FALSE
"201311_s_at","SH3BGRL","6451",FALSE
"201312_s_at","SH3BGRL","6451",TRUE
"201313_at","ENO2","2026",TRUE
"201314_at","STK25","10494",TRUE
"201315_x_at","IFITM2","10581",TRUE
"201316_at","PSMA2","5683",FALSE
"201317_s_at","PSMA2","5683",TRUE
"201318_s_at","MYL12A /// MYL12B","103910 /// 10627",FALSE
"201319_at","MYL12A","10627",TRUE
"201320_at","SMARCC2","6601",FALSE
"201321_s_at","SMARCC2","6601",TRUE
"201322_at","ATP5B","506",TRUE
"201323_at","EBNA1BP2","10969",TRUE
"201324_at","EMP1","2012",TRUE
"201325_s_at","EMP1","2012",FALSE
"201326_at","CCT6A","908",TRUE
"201327_s_at","CCT6A","908",FALSE
"201328_at","ETS2","2114",TRUE
"201329_s_at","ETS2","2114",FALSE
"201330_at","RARS","5917",TRUE
"201331_s_at","STAT6","6778",FALSE
"201332_s_at","STAT6","6778",TRUE
"201333_s_at","ARHGEF12","23365",FALSE
"201334_s_at","ARHGEF12","23365",FALSE
"201335_s_at","ARHGEF12","23365",FALSE
"201336_at","VAMP3","9341",FALSE
"201337_s_at","VAMP3","9341",TRUE
"201338_x_at","GTF3A","2971",FALSE
"201339_s_at","SCP2","6342",TRUE
"201340_s_at","ENC1","8507",TRUE
"201341_at","ENC1","8507",FALSE
"201342_at","SNRPC","6631",TRUE
"201343_at","UBE2D2","7322",FALSE
"201344_at","UBE2D2","7322",TRUE
"201345_s_at","UBE2D2","7322",FALSE
"201346_at","ADIPOR2","79602",TRUE
"201347_x_at","GRHPR","9380",FALSE
"201348_at","GPX3","2878",TRUE
"201349_at","SLC9A3R1","9368",TRUE
"201350_at","FLOT2","2319",FALSE
"201351_s_at","YME1L1","10730",FALSE
"201352_at","YME1L1","10730",FALSE
"201353_s_at","BAZ2A","11176",FALSE
"201354_s_at","BAZ2A","11176",TRUE
"201355_s_at","BAZ2A","11176",FALSE
"201356_at","SF3A1","10291",FALSE
"201357_s_at","SF3A1","10291",TRUE
"201358_s_at","COPB1","1315",FALSE
"201359_at","COPB1","1315",TRUE
"201360_at","CST3","1471",TRUE
"201361_at","TMEM109","79073",TRUE
"201362_at","IVNS1ABP","10625",FALSE
"201363_s_at","IVNS1ABP","10625",FALSE
"201364_s_at","OAZ2","4947",TRUE
"201365_at","OAZ2","4947",FALSE
"201366_at","ANXA7","310",FALSE
"201367_s_at","ZFP36L2","678",TRUE
"201368_at","ZFP36L2","678",FALSE
"201369_s_at","ZFP36L2","678",FALSE
"201370_s_at","CUL3","8452",FALSE
"201371_s_at","CUL3","8452",FALSE
"201372_s_at","CUL3","8452",TRUE
"201373_at","PLEC","5339",FALSE
"201374_x_at","PPP2CB","5516",TRUE
"201375_s_at","PPP2CB","5516",FALSE
"201376_s_at","HNRNPF","3185",TRUE
"201377_at","UBAP2L","9898",TRUE
"201378_s_at","UBAP2L","9898",FALSE
"201379_s_at","TPD52L2","7165",TRUE
"201380_at","CRTAP","10491",TRUE
"201381_x_at","CACYBP","27101",FALSE
"201382_at","CACYBP","27101",TRUE
"201383_s_at","NBR1","4077",TRUE
"201384_s_at","NBR1","4077",FALSE
"201385_at","DHX15","1665",FALSE
"201386_s_at","DHX15","1665",TRUE
"201387_s_at","UCHL1","7345",TRUE
"201388_at","PSMD3","5709",TRUE
"201389_at","ITGA5","3678",TRUE
"201390_s_at","CSNK2B","1460",TRUE
"201391_at","TRAP1","10131",TRUE
"201392_s_at","IGF2R","3482",TRUE
"201393_s_at","IGF2R","3482",FALSE
"201394_s_at","RBM5","10181",FALSE
"201395_at","RBM5","10181",FALSE
"201396_s_at","SGTA","6449",TRUE
"201397_at","PHGDH","26227",TRUE
"201398_s_at","TRAM1","23471",FALSE
"201399_s_at","TRAM1","23471",FALSE
"201400_at","PSMB3","5691",TRUE
"201401_s_at","ADRBK1","156",TRUE
"201402_at","ADRBK1","156",FALSE
"201403_s_at","MGST3","4259",TRUE
"201404_x_at","PSMB2","5690",TRUE
"201405_s_at","COPS6","10980",FALSE
"201406_at","RPL36A","6173",TRUE
"201407_s_at","PPP1CB","5500",TRUE
"201408_at","PPP1CB","5500",FALSE
"201409_s_at","PPP1CB","5500",FALSE
"201410_at","PLEKHB2","55041",FALSE
"201411_s_at","PLEKHB2","55041",TRUE
"201412_at","LRP10","26020",TRUE
"201413_at","HSD17B4","3295",TRUE
"201414_s_at","NAP1L4","4676",TRUE
"201415_at","GSS","2937",TRUE
"201416_at","SOX4","6659",FALSE
"201417_at","SOX4","6659",FALSE
"201418_s_at","SOX4","6659",FALSE
"201419_at","BAP1","8314",TRUE
"201420_s_at","WDR77","79084",TRUE
"201421_s_at","WDR77","79084",FALSE
"201422_at","IFI30","10437",TRUE
"201423_s_at","CUL4A","8451",TRUE
"201424_s_at","CUL4A","8451",FALSE
"201425_at","ALDH2","217",TRUE
"201426_s_at","VIM","7431",TRUE
"201427_s_at","SEPP1","6414",TRUE
"201428_at","CLDN4","1364",TRUE
"201429_s_at","RPL37A","6168",FALSE
"201430_s_at","DPYSL3","1809",TRUE
"201431_s_at","DPYSL3","1809",FALSE
"201432_at","CAT","847",FALSE
"201433_s_at","PTDSS1","9791",TRUE
"201434_at","TTC1","7265",TRUE
"201435_s_at","EIF4E","1977",FALSE
"201436_at","EIF4E","1977",TRUE
"201437_s_at","EIF4E","1977",FALSE
"201438_at","COL6A3","1293",TRUE
"201439_at","GBF1","8729",TRUE
"201440_at","DDX23","9416",TRUE
"201441_at","COX6B1","1340",TRUE
"201442_s_at","ATP6AP2","10159",FALSE
"201443_s_at","ATP6AP2","10159",FALSE
"201444_s_at","ATP6AP2","10159",TRUE
"201445_at","CNN3","1266",TRUE
"201446_s_at","TIA1","7072",FALSE
"201447_at","TIA1","7072",FALSE
"201448_at","TIA1","7072",FALSE
"201449_at","TIA1","7072",FALSE
"201450_s_at","TIA1","7072",TRUE
"201451_x_at","RHEB","6009",TRUE
"201452_at","RHEB","6009",FALSE
"201453_x_at","RHEB","6009",FALSE
"201454_s_at","NPEPPS","9520",FALSE
"201455_s_at","NPEPPS","9520",FALSE
"201456_s_at","BUB3","9184",TRUE
"201457_x_at","BUB3","9184",FALSE
"201458_s_at","BUB3","9184",FALSE
"201459_at","RUVBL2","10856",TRUE
"201460_at","MAPKAPK2","9261",FALSE
"201461_s_at","MAPKAPK2","9261",FALSE
"201462_at","SCRN1","9805",TRUE
"201463_s_at","TALDO1","6888",TRUE
"201464_x_at","JUN","3725",FALSE
"201465_s_at","JUN","3725",TRUE
"201466_s_at","JUN","3725",FALSE
"201467_s_at","NQO1","1728",TRUE
"201468_s_at","NQO1","1728",FALSE
"201469_s_at","SHC1","6464",TRUE
"201470_at","GSTO1","9446",TRUE
"201471_s_at","SQSTM1","8878",FALSE
"201472_at","VBP1","7411",TRUE
"201473_at","JUNB","3726",TRUE
"201474_s_at","ITGA3","3675",TRUE
"201475_x_at","MARS","4141",FALSE
"201476_s_at","RRM1","6240",TRUE
"201477_s_at","RRM1","6240",FALSE
"201478_s_at","DKC1","1736",FALSE
"201479_at","DKC1","1736",FALSE
"201480_s_at","SUPT5H","6829",TRUE
"201481_s_at","PYGB","5834",TRUE
"201482_at","QSOX1","5768",TRUE
"201483_s_at","SUPT4H1","6827",TRUE
"201484_at","SUPT4H1","6827",FALSE
"201485_s_at","RCN2","5955",FALSE
"201486_at","RCN2","5955",TRUE
"201487_at","CTSC","1075",TRUE
"201488_x_at","KHDRBS1","10657",FALSE
"201489_at","PPIF","10105",TRUE
"201490_s_at","PPIF","10105",FALSE
"201491_at","AHSA1","10598",TRUE
"201492_s_at","RPL41","6171",TRUE
"201493_s_at","PUM2","23369",TRUE
"201494_at","PRCP","5547",TRUE
"201495_x_at","MYH11","4629",FALSE
"201496_x_at","MYH11","4629",FALSE
"201497_x_at","MYH11","4629",TRUE
"201498_at","USP7","7874",FALSE
"201499_s_at","USP7","7874",FALSE
"201500_s_at","PPP1R11","6992",TRUE
"201501_s_at","GRSF1","2926",FALSE
"201502_s_at","NFKBIA","4792",TRUE
"201503_at","G3BP1","10146",FALSE
"201504_s_at","TSN","7247",TRUE
"201505_at","LAMB1","3912",TRUE
"201506_at","TGFBI","7045",TRUE
"201507_at","PFDN1","5201",TRUE
"201508_at","IGFBP4","3487",TRUE
"201509_at","IDH3B","3420",FALSE
"201510_at","ELF3","1999",TRUE
"201511_at","AAMP","14",TRUE
"201512_s_at","TOMM70A","9868",FALSE
"201513_at","TSN","7247",FALSE
"201514_s_at","G3BP1","10146",TRUE
"201515_s_at","TSN","7247",FALSE
"201516_at","SRM","6723",TRUE
"201517_at","NCBP2","22916",FALSE
"201518_at","CBX1","10951",TRUE
"201519_at","TOMM70A","9868",TRUE
"201520_s_at","GRSF1","2926",FALSE
"201521_s_at","NCBP2","22916",TRUE
"201522_x_at","SNRPN /// SNURF","6638 /// 8926",FALSE
"201523_x_at","UBE2N","7334",FALSE
"201524_x_at","UBE2N","7334",TRUE
"201525_at","APOD","347",TRUE
"201526_at","ARF5","381",TRUE
"201527_at","ATP6V1F","9296",TRUE
"201528_at","RPA1","6117",FALSE
"201529_s_at","RPA1","6117",TRUE
"201530_x_at","EIF4A1","1973",FALSE
"201531_at","ZFP36","7538",TRUE
"201532_at","PSMA3","5684",TRUE
"201533_at","CTNNB1","1499",TRUE
"201534_s_at","UBL3","5412",TRUE
"201535_at","UBL3","5412",FALSE
"201536_at","DUSP3","1845",FALSE
"201537_s_at","DUSP3","1845",FALSE
"201538_s_at","DUSP3","1845",TRUE
"201539_s_at","FHL1","2273",FALSE
"201540_at","FHL1","2273",FALSE
"201541_s_at","ZNHIT1","10467",TRUE
"201542_at","SAR1A","56681",FALSE
"201543_s_at","SAR1A","56681",FALSE
"201544_x_at","PABPN1","8106",FALSE
"201545_s_at","PABPN1","8106",TRUE
"201546_at","TRIP12","9320",TRUE
"201547_at","KDM5B","10765",TRUE
"201548_s_at","KDM5B","10765",FALSE
"201549_x_at","KDM5B","10765",FALSE
"201550_x_at","ACTG1","71",FALSE
"201551_s_at","LAMP1","3916",TRUE
"201552_at","LAMP1","3916",FALSE
"201553_s_at","LAMP1","3916",FALSE
"201554_x_at","GYG1","2992",TRUE
"201555_at","MCM3","4172",TRUE
"201556_s_at","VAMP2","6844",TRUE
"201557_at","VAMP2","6844",FALSE
"201558_at","RAE1","8480",FALSE
"201559_s_at","CLIC4","25932",TRUE
"201560_at","CLIC4","25932",FALSE
"201561_s_at","CLSTN1","22883",TRUE
"201562_s_at","SORD","6652",FALSE
"201563_at","SORD","6652",TRUE
"201564_s_at","FSCN1","6624",TRUE
"201565_s_at","ID2","3398",TRUE
"201566_x_at","ID2","3398",FALSE
"201567_s_at","GOLGA4","2803",FALSE
"201568_at","UQCRQ","27089",TRUE
"201569_s_at","SAMM50","25813",TRUE
"201570_at","SAMM50","25813",FALSE
"201571_s_at","DCTD","1635",TRUE
"201572_x_at","DCTD","1635",FALSE
"201573_s_at","ETF1","2107",FALSE
"201574_at","ETF1","2107",TRUE
"201575_at","SNW1","22938",FALSE
"201576_s_at","GLB1","2720",TRUE
"201577_at","NME1","4830",TRUE
"201578_at","PODXL","5420",TRUE
"201579_at","FAT1","2195",TRUE
"201580_s_at","TMX4","56255",FALSE
"201581_at","TMX4","56255",FALSE
"201582_at","SEC23B","10483",FALSE
"201583_s_at","SEC23B","10483",FALSE
"201584_s_at","DDX39","10212",TRUE
"201585_s_at","SFPQ","6421",TRUE
"201586_s_at","SFPQ","6421",FALSE
"201587_s_at","IRAK1","3654",TRUE
"201588_at","TXNL1","9352",TRUE
"201589_at","SMC1A","8243",FALSE
"201590_x_at","ANXA2","302",FALSE
"201591_s_at","NISCH","11188",TRUE
"201592_at","EIF3H","8667",TRUE
"201593_s_at","ZC3H15","55854",FALSE
"201594_s_at","PPP4R1","9989",TRUE
"201595_s_at","ZC3H15","55854",FALSE
"201596_x_at","KRT18","3875",TRUE
"201597_at","COX7A2","1347",TRUE
"201598_s_at","INPPL1","3636",TRUE
"201599_at","OAT","4942",TRUE
"201600_at","PHB2","11331",TRUE
"201601_x_at","IFITM1","8519",TRUE
"201602_s_at","PPP1R12A","4659",TRUE
"201603_at","PPP1R12A","4659",FALSE
"201604_s_at","PPP1R12A","4659",FALSE
"201605_x_at","CNN2","1265",TRUE
"201606_s_at","PWP1","11137",TRUE
"201607_at","PWP1","11137",FALSE
"201608_s_at","PWP1","11137",FALSE
"201609_x_at","ICMT","23463",FALSE
"201610_at","ICMT","23463",TRUE
"201611_s_at","ICMT","23463",FALSE
"201612_at","ALDH9A1","223",TRUE
"201613_s_at","AP1G2","8906",TRUE
"201614_s_at","RUVBL1","8607",TRUE
"201615_x_at","CALD1","800",FALSE
"201616_s_at","CALD1","800",FALSE
"201617_x_at","CALD1","800",FALSE
"201618_x_at","GPAA1","8733",TRUE
"201619_at","PRDX3","10935",TRUE
"201620_at","MBTPS1","8720",TRUE
"201621_at","NBL1","4681",TRUE
"201622_at","SND1","27044",TRUE
"201623_s_at","DARS","1615",FALSE
"201624_at","DARS","1615",TRUE
"201625_s_at","INSIG1","3638",FALSE
"201626_at","INSIG1","3638",FALSE
"201627_s_at","INSIG1","3638",TRUE
"201628_s_at","RRAGA","10670",TRUE
"201629_s_at","ACP1","52",TRUE
"201630_s_at","ACP1","52",FALSE
"201631_s_at","IER3","8870",TRUE
"201632_at","EIF2B1","1967",TRUE
"201633_s_at","CYB5B","80777",FALSE
"201634_s_at","CYB5B","80777",TRUE
"201635_s_at","FXR1","8087",TRUE
"201636_at","FXR1","8087",FALSE
"201637_s_at","FXR1","8087",FALSE
"201638_s_at","CPSF1","29894",TRUE
"201639_s_at","CPSF1","29894",FALSE
"201640_x_at","CLPTM1","1209",FALSE
"201641_at","BST2","684",TRUE
"201642_at","IFNGR2","3460",TRUE
"201643_x_at","KDM3B","51780",FALSE
"201644_at","TSTA3","7264",TRUE
"201645_at","TNC","3371",TRUE
"201646_at","SCARB2","950",TRUE
"201647_s_at","SCARB2","950",FALSE
"201648_at","JAK1","3716",TRUE
"201649_at","UBE2L6","9246",TRUE
"201650_at","KRT19","3880",TRUE
"201651_s_at","PACSIN2","11252",TRUE
"201652_at","COPS5","10987",TRUE
"201653_at","CNIH","10175",TRUE
"201654_s_at","HSPG2","3339",TRUE
"201655_s_at","HSPG2","3339",FALSE
"201656_at","ITGA6","3655",TRUE
"201657_at","ARL1","400",TRUE
"201658_at","ARL1","400",FALSE
"201659_s_at","ARL1","400",FALSE
"201660_at","ACSL3","2181",FALSE
"201661_s_at","ACSL3","2181",FALSE
"201662_s_at","ACSL3","2181",TRUE
"201663_s_at","SMC4","10051",FALSE
"201664_at","SMC4","10051",FALSE
"201665_x_at","RPS17","6218",FALSE
"201666_at","TIMP1","7076",TRUE
"201667_at","GJA1","2697",TRUE
"201668_x_at","MARCKS","4082",TRUE
"201669_s_at","MARCKS","4082",FALSE
"201670_s_at","MARCKS","4082",FALSE
"201671_x_at","USP14","9097",TRUE
"201672_s_at","USP14","9097",FALSE
"201673_s_at","GYS1","2997",TRUE
"201674_s_at","AKAP1","8165",FALSE
"201675_at","AKAP1","8165",FALSE
"201676_x_at","PSMA1","5682",TRUE
"201677_at","C3orf37","56941",TRUE
"201678_s_at","C3orf37","56941",FALSE
"201679_at","SRRT","51593",TRUE
"201680_x_at","SRRT","51593",FALSE
"201681_s_at","DLG5","9231",TRUE
"201682_at","PMPCB","9512",TRUE
"201683_x_at","TOX4","9878",FALSE
"201684_s_at","TOX4","9878",FALSE
"201685_s_at","TOX4","9878",TRUE
"201686_x_at","API5","8539",FALSE
"201687_s_at","API5","8539",FALSE
"201688_s_at","TPD52","7163",FALSE
"201689_s_at","TPD52","7163",FALSE
"201690_s_at","TPD52","7163",FALSE
"201691_s_at","TPD52","7163",TRUE
"201692_at","SIGMAR1","10280",FALSE
"201693_s_at","EGR1","1958",FALSE
"201694_s_at","EGR1","1958",TRUE
"201695_s_at","PNP","4860",TRUE
"201696_at","SRSF4","6429",TRUE
"201697_s_at","DNMT1","1786",TRUE
"201698_s_at","SRSF9","8683",TRUE
"201699_at","PSMC6","5706",TRUE
"201700_at","CCND3","896",TRUE
"201701_s_at","PGRMC2","10424",FALSE
"201702_s_at","PPP1R10","5514",TRUE
"201703_s_at","PPP1R10","5514",FALSE
"201704_at","ENTPD6","955",TRUE
"201705_at","PSMD7","5713",TRUE
"201706_s_at","PEX19","5824",TRUE
"201707_at","PEX19","5824",FALSE
"201708_s_at","NIPSNAP1","8508",FALSE
"201709_s_at","NIPSNAP1","8508",TRUE
"201710_at","MYBL2","4605",TRUE
"201711_x_at","RANBP2","5903",FALSE
"201712_s_at","RANBP2","5903",FALSE
"201713_s_at","RANBP2","5903",TRUE
"201714_at","TUBG1","7283",TRUE
"201715_s_at","ACIN1","22985",TRUE
"201716_at","SNX1","6642",FALSE
"201717_at","MRPL49","740",TRUE
"201718_s_at","EPB41L2","2037",TRUE
"201719_s_at","EPB41L2","2037",FALSE
"201720_s_at","LAPTM5","7805",TRUE
"201721_s_at","LAPTM5","7805",FALSE
"201722_s_at","GALNT1","2589",TRUE
"201723_s_at","GALNT1","2589",FALSE
"201724_s_at","GALNT1","2589",FALSE
"201725_at","CDC123","8872",TRUE
"201726_at","ELAVL1","1994",FALSE
"201727_s_at","ELAVL1","1994",TRUE
"201728_s_at","KIAA0100","9703",FALSE
"201729_s_at","KIAA0100","9703",TRUE
"201730_s_at","TPR","7175",FALSE
"201731_s_at","TPR","7175",FALSE
"201732_s_at","CLCN3","1182",FALSE
"201733_at","CLCN3","1182",TRUE
"201734_at","CLCN3","1182",FALSE
"201735_s_at","CLCN3","1182",FALSE
"201736_s_at","MARCH6","10299",FALSE
"201737_s_at","MARCH6","10299",TRUE
"201738_at","EIF1B","10289",TRUE
"201739_at","SGK1","6446",TRUE
"201740_at","NDUFS3","4722",TRUE
"201741_x_at","SRSF1","6426",TRUE
"201742_x_at","SRSF1","6426",FALSE
"201743_at","CD14","929",TRUE
"201744_s_at","LUM","4060",TRUE
"201745_at","TWF1","5756",FALSE
"201746_at","TP53","7157",FALSE
"201747_s_at","SAFB","6294",FALSE
"201748_s_at","SAFB","6294",FALSE
"201749_at","ECE1","1889",FALSE
"201750_s_at","ECE1","1889",TRUE
"201751_at","JOSD1","9929",TRUE
"201752_s_at","ADD3","120",FALSE
"201753_s_at","ADD3","120",TRUE
"201754_at","COX6C","1345",TRUE
"201755_at","MCM5","4174",TRUE
"201756_at","RPA2","6118",TRUE
"201757_at","NDUFS5 /// RPL10","4725 /// 6134",FALSE
"201758_at","TSG101","7251",TRUE
"201759_at","TBCD","6904",FALSE
"201760_s_at","WSB2","55884",FALSE
"201761_at","MTHFD2","10797",TRUE
"201762_s_at","PSME2","5721",TRUE
"201763_s_at","DAXX","1616",FALSE
"201764_at","TMEM106C","79022",TRUE
"201765_s_at","HEXA","3073",FALSE
"201766_at","ELAC2","60528",TRUE
"201767_s_at","ELAC2","60528",FALSE
"201768_s_at","CLINT1","9685",FALSE
"201769_at","CLINT1","9685",TRUE
"201770_at","SNRPA","6626",TRUE
"201771_at","SCAMP3","10067",TRUE
"201772_at","AZIN1","51582",TRUE
"201773_at","ADNP","23394",TRUE
"201774_s_at","NCAPD2","9918",TRUE
"201775_s_at","KIAA0494","9813",FALSE
"201776_s_at","KIAA0494","9813",TRUE
"201777_s_at","KIAA0494","9813",FALSE
"201778_s_at","KIAA0494","9813",FALSE
"201779_s_at","RNF13","11342",FALSE
"201780_s_at","RNF13","11342",TRUE
"201781_s_at","AIP","9049",TRUE
